off_id,count2,tstick1,sstick1,tstick2,sstick2,tripfreq,avedur,centdist,subcendist,eat,recrea,cult,finan,dailyser,transport,work,reside,poi_entro,metrosta4,busstop4,busroute,roadden3,junden3,oldage,highage,midage,adult,youth,juveni,female,houseprice,pop,popden
4467,117,0.167664721,0.083733844,0.455210607,4376.883702,8.717948718,0.262449661,4.911629928,3.57270901,34,85,4,12,56,28,37,5,2.539368,1,5,2,17.506,232,0.056646399,0.120558001,0.253066003,0.391972005,0.156400993,0.023360301,0.485511005,67150,21078,84310
4468,309,0.168491654,0.075787439,0.465464367,3968.265411,9.090614887,0.40880889,4.544870467,3.785475569,44,67,13,17,84,33,43,5,2.667935,0,4,14,22.7132,244,0.069355898,0.130463004,0.268725008,0.375036001,0.141574994,0.0232774,0.47963801,69063,23125,92498
4469,26,0.176922544,0.06906664,0.480696804,3614.276604,6.769230769,0.338127815,4.205661254,4.049123472,39,52,12,14,58,40,13,3,2.645989,0,2,6,15.9738,188,0.078071401,0.136737004,0.281626999,0.359910995,0.127895996,0.023594599,0.483307987,71495,22744,90976
4473,647,0.154043963,0.085050728,0.423042517,4461.371817,9.984544049,0.450231312,3.288547195,5.445888663,22,29,12,5,77,16,69,10,2.506373,0,4,24,10.7361,88,0.0893929,0.134404004,0.27878499,0.363382995,0.112752996,0.022588599,0.506721973,76709,29470,117878
4474,333,0.169584179,0.068385857,0.466835109,3578.521288,9.219219219,0.454089755,3.216563643,5.850066576,50,51,21,7,90,23,32,6,2.611476,0,4,6,11.1012,88,0.100537002,0.143712997,0.276437014,0.343580991,0.11524,0.023269,0.506439984,79356,28594,114374
4475,824,0.18623616,0.066803737,0.515620817,3511.268524,8.330097087,0.448703487,3.221493549,6.268082207,76,43,23,5,138,17,39,7,2.408263,1,4,13,9.78404,116,0.105995998,0.149508998,0.277197003,0.335669011,0.111567996,0.0242477,0.508109987,85639,28467,113868
4477,375,0.149699967,0.091521798,0.402504711,4787.233431,9.149333333,0.31861745,3.455647367,7.135825514,41,42,19,2,60,25,29,3,2.608606,2,1,27,22.6101,248,0.101761997,0.156439006,0.287149012,0.329768002,0.105852999,0.025905499,0.516879976,98682,26504,106016
4479,368,0.173146109,0.07863938,0.474436855,4130.429631,8.410326087,0.44185527,3.937635935,8.034373466,91,65,18,12,100,9,54,2,2.460715,1,2,48,12.9598,160,0.103246003,0.161946997,0.289395988,0.323408008,0.10537,0.0266212,0.513594985,103132,22795,91178
4480,707,0.177800521,0.105618834,0.502025877,5510.431161,8.758132956,0.720925824,3.75402713,8.492157123,49,65,37,34,112,22,159,7,2.579534,1,3,44,17.0807,144,0.107337996,0.166199997,0.273220003,0.320149004,0.116913997,0.028154301,0.507688999,102637,21278,85113
4481,1039,0.17358912,0.087389955,0.474464014,4583.600375,8.897978826,0.382181071,3.393378884,8.954457449,42,23,21,4,73,17,36,2,2.539058,1,6,41,14.5634,152,0.108276002,0.167763993,0.261626005,0.318937004,0.123549998,0.027924201,0.503570974,98540,19783,79132
4485,632,0.167691168,0.068312088,0.469477094,3582.908712,8.655063291,0.464601215,2.49082767,9.641612504,1,16,4,0,5,0,4,4,2.157768,1,3,41,16.384,136,0.098262899,0.155390993,0.264627993,0.343428999,0.117043003,0.025065299,0.496021003,81881,20265,81060
4486,469,0.18419746,0.066425612,0.513114866,3467.475706,8.332622601,0.484718131,2.475181416,9.798764706,13,49,17,0,41,15,34,0,2.407092,1,1,26,13.0803,144,0.100546002,0.157458007,0.265536994,0.338050008,0.119295001,0.024378801,0.495748013,80114,21559,86236
4487,149,0.175856296,0.074867962,0.486416539,3917.196136,8.046979866,0.380377354,2.559066939,9.723950231,5,74,6,0,23,5,23,3,2.003349,0,2,36,21.7259,256,0.103041999,0.162610993,0.272908986,0.329658002,0.117764004,0.0226373,0.495041013,79625,24883,99532
4488,639,0.17342506,0.064360016,0.482053261,3363.288275,7.940532081,0.392741163,2.733335719,9.257575626,45,26,14,10,68,10,159,1,2.173642,0,3,24,19.5208,192,0.102677003,0.164855003,0.291563988,0.326552987,0.108516999,0.021666899,0.50030297,79480,29682,118729
4489,369,0.146624428,0.075084531,0.408321209,3933.521793,9.292682927,0.435611682,2.982184554,8.794896523,30,17,6,0,38,9,18,0,2.355228,0,2,46,26.9756,368,0.101473004,0.164300993,0.303451002,0.32752201,0.101788998,0.020522701,0.505213976,76126,31521,126082
4490,2114,0.158485353,0.069891863,0.439743827,3652.654915,8.346736045,0.352755948,3.288726998,8.336528248,16,22,2,0,50,12,14,4,2.320917,1,3,30,17.1775,164,0.092931002,0.142717004,0.278872997,0.359791994,0.117210001,0.0197127,0.51355499,66834,33867,135469
4491,61,0.168926755,0.125865006,0.469423211,6575.263643,8.098360656,0.354140072,3.638409794,7.883222793,67,62,26,5,116,34,19,4,2.474478,2,3,36,15.6955,132,0.085770898,0.128313005,0.253500015,0.383073002,0.132400006,0.019455399,0.517840028,61959,34630,138520
4492,1234,0.151645188,0.069457778,0.425965352,3634.92803,9.415721232,0.415426308,3.604295358,7.435906131,138,136,36,8,189,36,36,3,2.384266,2,2,70,28.0407,308,0.077669702,0.120963,0.232269004,0.400563002,0.145719007,0.0192692,0.519608974,59729,35148,140592
4493,495,0.160707605,0.06705849,0.450120176,3501.574138,8.64040404,0.353959033,3.288454243,6.995727151,120,93,32,16,161,48,195,1,2.486628,2,2,29,16.7894,148,0.069917902,0.115007997,0.218381003,0.414335012,0.157086998,0.018823599,0.519692004,60251,33890,135558
4494,1383,0.154469023,0.058462272,0.421697157,3056.036756,9.59725235,0.283370958,3.022733463,6.564121933,72,42,31,19,138,41,202,3,2.423478,1,2,43,12.9296,108,0.070795603,0.11276,0.230204999,0.410712987,0.157372996,0.018789301,0.517378986,61836,32098,128392
4495,1147,0.15501427,0.088341799,0.428553333,4624.176018,9.265039233,0.359519203,2.82133016,6.142897942,72,54,14,10,92,39,57,2,2.585913,1,1,42,14.7296,164,0.070280097,0.109376997,0.239806995,0.399634004,0.159832999,0.018336499,0.512296975,65421,31106,124426
4497,327,0.16344825,0.082409316,0.458690078,4320.809324,10.42201835,0.45357803,2.665684984,5.341366107,16,60,16,3,22,5,56,0,2.288506,2,2,64,18.1743,204,0.044185799,0.094112299,0.211126,0.369917989,0.248851001,0.0229863,0.464017004,68329,24383,97533
4503,292,0.161125219,0.065065188,0.441743306,3391.629246,9.517123288,0.308033982,4.067406313,3.593769911,2,2,5,0,9,11,7,2,2.525268,0,3,8,18.9275,208,0.020699499,0.091774397,0.203555003,0.451914012,0.209249005,0.026549799,0.419223994,50271,11560,46238
4516,234,0.173140496,0.104402972,0.510513791,5481.542661,8.675213675,0.417869531,9.936931909,4.51188036,1,3,3,0,7,5,5,3,2.638761,0,7,8,13.5113,108,0.040982999,0.120145001,0.278174996,0.410232991,0.145650998,0.023269501,0.419346988,45899,8556,34223
4517,354,0.176271389,0.077618032,0.497818805,4069.746751,9.011299435,0.388649278,10.41948185,4.794936245,24,12,4,1,31,5,10,1,2.374572,0,3,4,13.7115,108,0.055873301,0.124682002,0.284054011,0.399558008,0.130023003,0.0216536,0.467575014,46836,8024,32096
4522,34,0.127324917,0.103246795,0.366611299,5358.108769,7.558823529,0.311953585,12.85225791,6.6078105,1,1,0,0,0,0,0,4,1.251629,1,7,20,14.6708,140,0.0373215,0.097800396,0.318697006,0.415901989,0.123297997,0.0179494,0.493447989,47250,17517,70066
4525,48,0.130904707,0.055352032,0.342616876,2884.753199,6.208333333,0.169803294,14.32304061,7.878210915,71,54,16,6,79,22,17,2,2.47068,2,14,79,28.9437,388,0.039949998,0.089681402,0.309486985,0.402474999,0.147312,0.0213766,0.503458977,44823,23288,93152
4526,388,0.141390424,0.05946828,0.384478775,3098.849578,8.115979381,0.259819227,14.81460356,8.318687181,68,219,28,51,103,56,136,5,2.580205,2,11,86,19.8969,140,0.0398365,0.089930199,0.290318012,0.407860011,0.158052996,0.021323301,0.501909971,44554,24193,96774
4528,511,0.130069159,0.043283473,0.352259103,2261.249535,9.279843444,0.281941352,15.79931806,9.217876916,60,47,23,1,76,11,42,2,2.48043,1,6,7,21.5704,216,0.037473999,0.100414,0.273411989,0.413738996,0.154671997,0.0197921,0.502858996,44141,23173,92692
4529,246,0.135078696,0.069214984,0.37257676,3593.653602,8.788617886,0.297352025,16.2923736,9.674895557,64,36,32,8,79,25,36,3,2.646267,0,5,16,12.1993,104,0.034751501,0.108478002,0.282893986,0.409117997,0.146123007,0.019917799,0.505732,44975,20863,83450
4530,337,0.14591776,0.082301297,0.395617183,4277.268591,8.376854599,0.322908581,16.78583998,10.13597323,14,20,25,15,78,26,30,4,2.634712,0,9,38,20.1246,232,0.034832001,0.115753002,0.300080001,0.401446998,0.136735007,0.020070599,0.506695986,43876,21257,85026
4531,2371,0.149480505,0.063020946,0.416884486,3271.224001,7.951075496,0.618102847,17.279682,10.60058029,29,14,4,2,49,16,12,3,2.429215,0,4,26,24.5019,244,0.037014998,0.128733993,0.331782013,0.382046014,0.119044997,0.019114699,0.508102,44710,18854,75417
4532,789,0.147897682,0.086170833,0.417965405,4469.846723,8.25982256,0.723303326,17.77386835,11.0682723,20,20,15,3,40,16,19,2,2.663311,0,3,22,17.1028,172,0.040481899,0.122253001,0.334001005,0.391505003,0.113417998,0.0185635,0.50612402,45223,16961,67844
4549,105,0.149444715,0.071875537,0.409655467,3750.635297,7.838095238,0.253788851,16.93634388,3.564925899,0,0,0,0,0,0,0,0,0,0,3,14,9.9188,72,0.0305626,0.116837002,0.243343994,0.415250003,0.168886006,0.0303829,0.436607003,36328,3641,14564
4560,436,0.158971816,0.086158863,0.461633446,4499.020097,9.628440367,0.581390358,11.54074838,4.718175657,3,2,2,0,8,0,17,1,1.946159,0,1,17,10.5767,76,0.0428349,0.121186003,0.241036996,0.418017,0.142308995,0.030439099,0.434069991,47410,7668,30672
4564,255,0.149344597,0.109104011,0.410531245,5728.86838,9.619607843,0.325799657,9.608112684,5.66697369,9,2,0,0,13,1,9,0,1.93557,0,1,10,14.3701,88,0.047826,0.126522005,0.269091994,0.392562985,0.133496001,0.0265048,0.466812998,49615,15136,60543
4567,600,0.165077701,0.074673845,0.448174944,3904.449725,9.783333333,0.381346513,8.179917261,4.67025884,28,38,4,5,75,10,7,2,2.23415,0,5,9,21.202,216,0.069716498,0.162288994,0.292032987,0.343039006,0.125115007,0.024186401,0.497806996,51870,18535,74138
4568,1399,0.14863241,0.143376921,0.408299305,7528.096142,9.575411008,0.434595484,7.709914747,4.401919268,61,355,3,14,86,30,13,2,1.734234,0,4,42,26.1157,340,0.066143699,0.154296994,0.279976994,0.354312986,0.133487999,0.0253486,0.496017009,53185,17977,71907
4571,263,0.147444864,0.047174852,0.399872627,2462.186167,9.673003802,0.250969624,6.327558966,3.882476024,8,4,2,0,35,6,7,1,2.02988,1,5,11,11.0412,120,0.055960398,0.144748002,0.235333994,0.360911012,0.178367004,0.028862899,0.499049008,62688,19525,78098
